,date,title,price,url
149,6/24/2025,"Acer 15.6 Laptop - FHD Big Screen - Window 11 + MS Office - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$129,https://www.carousell.sg/p/acer-15-6-laptop-fhd-big-screen-window-11-ms-office-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376677186/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=171
150,6/24/2025,"Brand New Fuji 360 Flip + Touch Screen Laptop - Up To 12GB RAM + 512GB - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$329,https://www.carousell.sg/p/brand-new-fuji-360-flip-touch-screen-laptop-up-to-12gb-ram-512gb-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376676091/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=172
151,6/24/2025,"HP Intel i7 Laptop (725/820) - 32GB RAM - 512GB SSD - Free MS Office + Free Windows 11 - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$169,https://www.carousell.sg/p/hp-intel-i7-laptop-725-820-32gb-ram-512gb-ssd-free-ms-office-free-windows-11-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376675643/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=173
152,6/24/2025,"Brand New XPro Go 15.6"" Intel i5 Laptop - Ultra Lightweight Design - Win 11 + Free MS Office - Best Seller - Up to 512GB SSD + 24GB RAM - Free Standard Shipping!- High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$399,https://www.carousell.sg/p/brand-new-xpro-go-15-6-intel-i5-laptop-ultra-lightweight-design-win-11-free-ms-office-best-seller-up-to-512gb-ssd-24gb-ram-free-standard-shipping-high-performance-low-price-practical-stylish-laptop-buy-today-1376674911/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=174
153,6/24/2025,Pressure Laptop Cooler (Similar to Llano),S$39,https://www.carousell.sg/p/pressure-laptop-cooler-similar-to-llano-1376674485/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=175
154,6/24/2025,thinkpad E14 i7-10th,S$240,https://www.carousell.sg/p/thinkpad-e14-i7-10th-1376673780/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=177
155,6/24/2025,Legion 7i | Gaming Laptop | RTX 4060,"S$1,600",https://www.carousell.sg/p/legion-7i-gaming-laptop-rtx-4060-1376673411/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=178
156,6/24/2025,Lenovo ideapad 500s,S$77,https://www.carousell.sg/p/lenovo-ideapad-500s-1376672841/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=179
157,6/24/2025,"Lenovo E470 Laptop -14 Inch - Intel i7 & i5 Available! - Up to 512GB SSD - Free MS Office + Free Windows 11 - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$259,https://www.carousell.sg/p/lenovo-e470-laptop-14-inch-intel-i7-i5-available-up-to-512gb-ssd-free-ms-office-free-windows-11-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376672539/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=180
158,6/24/2025,"Lenovo 360 Flip Laptop - Acer 360 Flip Laptop Available - Able to Flip 360!! - Smooth Touch Screen Function - 100% Good Condition - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$129,https://www.carousell.sg/p/lenovo-360-flip-laptop-acer-360-flip-laptop-available-able-to-flip-360-smooth-touch-screen-function-100-good-condition-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376672068/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=181
159,6/24/2025,"HP 14 And HP 12 Intel Laptop - HP Laptop - High Quality Laptop - Superb Condition - Windows OS + MS Office ! - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$99,https://www.carousell.sg/p/hp-14-and-hp-12-intel-laptop-hp-laptop-high-quality-laptop-superb-condition-windows-os-ms-office-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376671531/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=182
160,6/24/2025,Old Lenovo PC Laptop,S$60,https://www.carousell.sg/p/old-lenovo-pc-laptop-1376669983/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=185
161,6/24/2025,Aftershock FORGE 15X / I7 13700H + RTX 4060,"S$1,400",https://www.carousell.sg/p/aftershock-forge-15x-i7-13700h-rtx-4060-1376669378/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=186
162,6/24/2025,"Lenovo Yoga 460 - 360 Flip Screen + Touchscreen Laptop - Intel i7 + 16GB RAM - Free MS Office - Windows 11 Installed - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$369,https://www.carousell.sg/p/lenovo-yoga-460-360-flip-screen-touchscreen-laptop-intel-i7-16gb-ram-free-ms-office-windows-11-installed-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376668429/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=187
163,6/24/2025,"Lenovo Thinkpad S2 Laptop - 13.3 Inch - Like New Condition - Intel i5 & Intel i7 - Free MS Office !- Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$269,https://www.carousell.sg/p/lenovo-thinkpad-s2-laptop-13-3-inch-like-new-condition-intel-i5-intel-i7-free-ms-office-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376668161/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=188
164,6/24/2025,"Brand New XPRO Lite - 14 Inch Slim Design - 12GB RAM - Up to 512 GB SSD - Free MS Office - Windows 11 - Fast Shipping- Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$299,https://www.carousell.sg/p/brand-new-xpro-lite-14-inch-slim-design-12gb-ram-up-to-512-gb-ssd-free-ms-office-windows-11-fast-shipping-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376668003/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=189
165,6/24/2025,"Lenovo 14 Inch - N42 / N22 - Laptop For Sale - Free MS Office - Free Windows 11 - 100% Good Condition! - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$99,https://www.carousell.sg/p/lenovo-14-inch-n42-n22-laptop-for-sale-free-ms-office-free-windows-11-100-good-condition-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376667807/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=191
166,6/24/2025,"Toshiba B55/ B65 Laptop - 32GB RAM - 15.6 Inch - Up to 512GB SSD - Free MS Office + Free Windows 11 - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$199,https://www.carousell.sg/p/toshiba-b55-b65-laptop-32gb-ram-15-6-inch-up-to-512gb-ssd-free-ms-office-free-windows-11-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376667583/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=192
167,6/24/2025,Microsoft Surface Pro 7 10th intel,S$500,https://www.carousell.sg/p/microsoft-surface-pro-7-10th-intel-1376667547/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=193
168,6/24/2025,"Brand New X-10 PRO Tablet- By XPRO- 10.1 Inch - 8GB RAM - Latest Android - Snapdragon Processor - New Set In Box - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$169,https://www.carousell.sg/p/brand-new-x-10-pro-tablet-by-xpro-10-1-inch-8gb-ram-latest-android-snapdragon-processor-new-set-in-box-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376667396/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=194
169,6/24/2025,Ipad air Wifi only 64gb,S$300,https://www.carousell.sg/p/ipad-air-wifi-only-64gb-1376667312/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=195
170,6/24/2025,"Brand New XPro All In One PC - AIO H24 - 24 Inch - Intel i7 PC - Win 11 + Free MS Office - Best Seller - Free Standard Shipping!- Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$299,https://www.carousell.sg/p/brand-new-xpro-all-in-one-pc-aio-h24-24-inch-intel-i7-pc-win-11-free-ms-office-best-seller-free-standard-shipping-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376667241/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=196
171,6/24/2025,Brand New Acer swift go 14 inch 2.8k OLED laptop,S$799,https://www.carousell.sg/p/brand-new-acer-swift-go-14-inch-2-8k-oled-laptop-1376666836/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=197
172,6/24/2025,"Apple MacBook Pro 16"" M4 Pro 24GB 512GB SPACE BLACK - MX2X3ZP/A - Local Set (UP $3499.00)","Apple MacBook Pro 16"" M4 Pro 24GB 512GB SPACE BLACK - MX2X3ZP/A - Local Set (UP $3499.00)",https://www.carousell.sg/p/apple-macbook-pro-16-m4-pro-24gb-512gb-space-black-mx2x3zp-a-local-set-up-3499-00-1367633844/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=198
173,6/24/2025,Macbook air M1 2020 256GB,S$500,https://www.carousell.sg/p/macbook-air-m1-2020-256gb-1376665493/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=199
174,6/24/2025,MacBook Pro 15 inch A1707,S$300,https://www.carousell.sg/p/macbook-pro-15-inch-a1707-1376663701/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=201
175,6/24/2025,13” 2020 MacBook Pro M1,S$850,https://www.carousell.sg/p/13%E2%80%9D-2020-macbook-pro-m1-1364527547/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=202
176,6/24/2025,MacBook Pro 16 M3 (18gb/2tb - upgraded) - Apple Care Plus,"S$2,950",https://www.carousell.sg/p/macbook-pro-16-m3-18gb-2tb-upgraded-apple-care-plus-1376662163/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=203
177,6/24/2025,lenovo thinkpad T15 with graphics card 15 inch large screen high peformation laptop,S$550,https://www.carousell.sg/p/lenovo-thinkpad-t15-with-graphics-card-15-inch-large-screen-high-peformation-laptop-1376661802/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=205
178,6/24/2025,Powerful i7-13th Gen 2in1 Lenovo Ideapad Flex 5i,S$599,https://www.carousell.sg/p/powerful-i7-13th-gen-2in1-lenovo-ideapad-flex-5i-1376661350/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=206
179,6/24/2025,Refurbished Lenovo ThinkPad T410 laptop,S$120,https://www.carousell.sg/p/refurbished-lenovo-thinkpad-t410-laptop-1376660744/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=207
180,6/24/2025,"Microsoft Surface Pro 5, Touchscreen, FaceLock, Windows 11 (look new)",S$290,https://www.carousell.sg/p/microsoft-surface-pro-5-touchscreen-facelock-windows-11-look-new-1376659031/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=208
181,6/24/2025,Microsoft Surface Pro 9 (Full Set),"S$1,300",https://www.carousell.sg/p/microsoft-surface-pro-9-full-set-1376655556/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=209
182,6/24/2025,联想小新 Pro 16｜R7 + GTX 1650 独显Ryzen 7 + GTX 1650 | Lenovo Pro 16,S$750,https://www.carousell.sg/p/%E8%81%94%E6%83%B3%E5%B0%8F%E6%96%B0-pro-16%EF%BD%9Cr7-gtx-1650-%E7%8B%AC%E6%98%BEryzen-7-gtx-1650-lenovo-pro-16-1376655527/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=210
183,6/24/2025,💥Microsoft Surface Pro 5💥Extremly Fast💥Intel Ultrafast Core i5 Processor💥Windows 11 Pro💥Ultra Thin weight 770gm only,S$259,https://www.carousell.sg/p/%F0%9F%92%A5microsoft-surface-pro-5%F0%9F%92%A5extremly-fast%F0%9F%92%A5intel-ultrafast-core-i5-processor%F0%9F%92%A5windows-11-pro%F0%9F%92%A5ultra-thin-weight-770gm-only-1376652689/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=211
184,6/24/2025,"MacBook Pro, 15.7 inch, 2.8 GHz Quad Core i7, 250GB disk","S$1,000",https://www.carousell.sg/p/macbook-pro-15-7-inch-2-8-ghz-quad-core-i7-250gb-disk-1376651329/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=212
185,6/24/2025,"RX65000M HP Ryzen 5 5600H/16GB/512GB SSD/15.6"" FHD IPS 144Hz Victus 15 Gaming Laptop",S$620,https://www.carousell.sg/p/rx65000m-hp-ryzen-5-5600h-16gb-512gb-ssd-15-6-fhd-ips-144hz-victus-15-gaming-laptop-1376650136/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=213
186,6/24/2025,"Lenovo ThinkPad Laptop, Windows 11 Pro",S$350,https://www.carousell.sg/p/lenovo-thinkpad-laptop-windows-11-pro-1376645855/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=214
187,6/24/2025,Dell G15-5520 (3070ti),"S$1,000",https://www.carousell.sg/p/dell-g15-5520-3070ti-1376644580/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=215
188,6/24/2025,(same day delivery) Genuine Lenovo 65W 20V 3.25A Laptop Adapter Charger Power for Lenovo IdeaPad 330 310 310s 320 320s 510s 520 520s 710s 720s,S$25,https://www.carousell.sg/p/same-day-delivery-genuine-lenovo-65w-20v-3-25a-laptop-adapter-charger-power-for-lenovo-ideapad-330-310-310s-320-320s-510s-520-520s-710s-720s-1366694139/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=216
189,6/24/2025,"ROG Zephyrus G14 GA402RJ Eclipse Grey Ryzen 9 6900HS/Radeon RX 6700S 14"" Gaming Laptop/ Gaming PC/ Windows Computer Republic of Gamers ASUS","S$1,200",https://www.carousell.sg/p/rog-zephyrus-g14-ga402rj-eclipse-grey-ryzen-9-6900hs-radeon-rx-6700s-14-gaming-laptop-gaming-pc-windows-computer-republic-of-gamers-asus-1376638833/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=217
190,6/24/2025,Logitech iPad keyboard and case,S$130,https://www.carousell.sg/p/logitech-ipad-keyboard-and-case-1376637583/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=218
191,6/24/2025,"*Instalment* Flexible Payment Schemes on Eligible Laptops! Featuring Gigabyte/Aorus, Asus/ROG Strix, Vivobook Zenbook, Lenovo Thinkpad and more!",S$199,https://www.carousell.sg/p/instalment-flexible-payment-schemes-on-eligible-laptops-featuring-gigabyte-aorus-asus-rog-strix-vivobook-zenbook-lenovo-thinkpad-and-more-1000608503/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=219
192,6/24/2025,"8/256 GB Dell Powerful laptop -Touchscreen | i5 7th Gen | 8GB RAM | 256GB SSD | Win 11 Pro- Microsoft office 2021- 12.5"" display",S$240,https://www.carousell.sg/p/8-256-gb-dell-powerful-laptop-touchscreen-i5-7th-gen-8gb-ram-256gb-ssd-win-11-pro-microsoft-office-2021-12-5-display-1376632025/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=220
193,6/24/2025,"16/512gb Lenovo 11th gen ThinkPad laptop i7 14” FHD Display - 16GB RAM + 512 GB SSD - Win 11 Pro | MS Office - Fast, Powerful & Reliable machine",S$569,https://www.carousell.sg/p/16-512gb-lenovo-11th-gen-thinkpad-laptop-i7-14%E2%80%9D-fhd-display-16gb-ram-512-gb-ssd-win-11-pro-ms-office-fast-powerful-reliable-machine-1376631378/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=222
194,6/24/2025,Lenovo Ideapad Flex 14,S$680,https://www.carousell.sg/p/lenovo-ideapad-flex-14-1376631165/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=223
195,6/24/2025,HP laptop charger,S$20,https://www.carousell.sg/p/hp-laptop-charger-1376631091/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=224
196,6/24/2025,Macbook air 13in. Chip M2 8GB/256GB. Warranty until 07/09/2025. Like new. little use,"S$1,100",https://www.carousell.sg/p/macbook-air-13in-chip-m2-8gb-256gb-warranty-until-07-09-2025-like-new-little-use-1376630732/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=225
197,6/24/2025,Lenovo x200 ThinkPad Laptop,S$90,https://www.carousell.sg/p/lenovo-x200-thinkpad-laptop-1376629686/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=227
198,6/24/2025,X1 Carbon Gen 9 || i7-11th Gen || 16GB Ram || 512GB NVMe SSD || 14-inch Touchscreen QHD Display|| 4G LTE Nano Sim Support ||Battery Health 90%||Weight 1.13KG/Windows 11 Pro/MS Office2021/Business Class Laptop/Light Weight/Look like New,S$980,https://www.carousell.sg/p/x1-carbon-gen-9-i7-11th-gen-16gb-ram-512gb-nvme-ssd-14-inch-touchscreen-qhd-display-4g-lte-nano-sim-support-battery-health-90-weight-1-13kg-windows-11-pro-ms-office2021-business-class-laptop-light-weight-look-like-new-1376627914/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=228
199,6/24/2025,Stylus,S$1,https://www.carousell.sg/p/stylus-1376627048/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=230
200,6/24/2025,"Apple MacBook Pro 13"" M2 8GB 256GB SSD Silver","S$1,088",https://www.carousell.sg/p/apple-macbook-pro-13-m2-8gb-256gb-ssd-silver-1332677037/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=231
201,6/24/2025,"Dell Latitude 7280 Touchscreen Laptop | i5 7th Gen | 256GB SSD /8GB RAM | Win 11 Pro | FREE Bag & Mouse Perfect for students, professionals, and everyday use — compact, durable, and feature-rich",S$230,https://www.carousell.sg/p/dell-latitude-7280-touchscreen-laptop-i5-7th-gen-256gb-ssd-8gb-ram-win-11-pro-free-bag-mouse-perfect-for-students-professionals-and-everyday-use-%E2%80%94-compact-durable-and-feature-rich-1376626640/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=232
202,6/24/2025,"Lenovo ThinkPad Laptop with 20GB ram / 256GB SSD – i7 7th Gen, 14"" FULL HD, 4GB Intel HD 520, Backlit Keyboard, It's perfect for AutoCAD, graphics work, Business use, Video editing and corporate use. Includesbag,Charger, Mouse, and 30-Day Warranty",S$350,https://www.carousell.sg/p/lenovo-thinkpad-laptop-with-20gb-ram-256gb-ssd-%E2%80%93-i7-7th-gen-14-full-hd-4gb-intel-hd-520-backlit-keyboard-it-s-perfect-for-autocad-graphics-work-business-use-video-editing-and-corporate-use-includesbag-charger-mouse-and-30-day-warranty-1376626207/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=233
